,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0
1.0,0,129,81,0,2,0,0,35,2
2.0,60,0,34,35,15,0,1,11,0
3.0,73,23,0,0,0,0,94,0,0
4.0,0,28,0,0,16,74,39,114,16
5.0,7,12,0,0,0,2,124,120,0
6.0,0,0,0,73,3,0,11,6,0
7.0,0,1,27,31,48,8,0,241,0
8.0,41,16,0,77,113,32,174,0,0
9.0,18,0,0,0,0,0,46,0,0
