,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0
1.0,0,0,0,0,0,0,56,0,18,1
2.0,0,0,427,596,0,247,0,0,14,0
3.0,0,269,0,154,0,403,4,52,56,28
4.0,0,622,103,0,16,77,15,117,62,119
5.0,48,1,0,14,0,10,15,0,45,59
6.0,0,162,391,67,2,0,1,0,89,119
7.0,24,0,19,15,4,1,0,0,54,78
8.0,0,0,36,104,0,0,3,0,27,36
9.0,4,8,38,101,34,93,107,25,0,138
10.0,4,0,22,131,11,90,45,32,126,0
