,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0
1.0,0,0,0,0,5,0,4,34,0
2.0,0,0,51,0,0,0,0,0,0
3.0,0,32,0,0,0,0,0,0,0
4.0,0,0,0,0,0,47,0,0,36
5.0,1,0,0,0,0,0,65,47,0
6.0,0,0,0,27,0,0,0,0,55
7.0,0,0,0,0,102,0,0,36,0
8.0,39,0,0,0,68,0,41,0,0
9.0,0,0,0,15,0,50,0,0,0
