,id1,id2,start_frame,end_frame
0,2.0,6.0,0,1
1,3.0,2.0,0,10
2,3.0,2.0,50,52
3,3.0,2.0,84,84
4,3.0,2.0,91,110
5,3.0,2.0,123,142
6,3.0,2.0,151,152
7,3.0,2.0,163,177
8,3.0,2.0,242,245
9,3.0,2.0,322,326
10,3.0,2.0,406,408
11,3.0,2.0,496,496
12,3.0,2.0,531,537
13,3.0,2.0,586,588
14,3.0,2.0,1138,1138
15,3.0,2.0,1171,1267
16,3.0,2.0,1277,1280
17,3.0,6.0,0,0
18,3.0,6.0,2090,2123
19,3.0,6.0,2130,2131
20,3.0,6.0,2173,2176
21,3.0,6.0,2185,2214
22,6.0,2.0,0,10
23,6.0,2.0,27,28
24,6.0,3.0,0,6
25,6.0,3.0,27,27
26,6.0,3.0,66,72
27,6.0,3.0,2186,2197
28,6.0,3.0,2204,2214
29,2.0,8.0,1,11
30,2.0,8.0,496,496
31,2.0,8.0,2299,2311
32,2.0,8.0,2325,2337
33,2.0,8.0,2369,2369
34,6.0,8.0,1,10
35,8.0,2.0,1,10
36,8.0,2.0,42,48
37,8.0,2.0,496,496
38,8.0,2.0,2299,2311
39,8.0,2.0,2328,2337
40,8.0,2.0,2369,2369
41,8.0,6.0,1,1
42,2.0,3.0,2,15
43,2.0,3.0,22,25
44,2.0,3.0,44,69
45,2.0,3.0,85,95
46,2.0,3.0,106,110
47,2.0,3.0,123,131
48,2.0,3.0,140,140
49,2.0,3.0,151,152
50,2.0,3.0,163,177
51,2.0,3.0,243,243
52,2.0,3.0,322,322
53,2.0,3.0,406,408
54,2.0,3.0,496,496
55,2.0,3.0,531,537
56,2.0,3.0,586,588
57,2.0,3.0,1138,1138
58,2.0,3.0,1171,1263
59,3.0,8.0,2,11
60,3.0,8.0,332,349
61,3.0,8.0,383,402
62,3.0,8.0,412,412
63,3.0,8.0,430,436
64,3.0,8.0,478,496
65,3.0,8.0,1397,1419
66,3.0,8.0,1447,1455
67,3.0,8.0,1466,1477
68,3.0,8.0,1508,1515
69,3.0,8.0,1533,1549
70,3.0,8.0,1561,1569
71,8.0,3.0,2,12
72,8.0,3.0,332,345
73,8.0,3.0,383,398
74,8.0,3.0,416,417
75,8.0,3.0,478,484
76,8.0,3.0,495,496
77,8.0,3.0,1397,1438
78,8.0,3.0,1447,1453
79,8.0,3.0,1460,1479
80,8.0,3.0,1508,1519
81,8.0,3.0,1530,1547
82,8.0,3.0,1568,1575
83,1.0,3.0,61,65
84,1.0,3.0,648,651
85,1.0,3.0,673,732
86,1.0,3.0,1397,1437
87,1.0,3.0,1445,1447
88,1.0,3.0,1479,1481
89,1.0,3.0,1515,1547
90,1.0,3.0,1581,1582
91,6.0,1.0,64,67
92,6.0,1.0,102,110
93,6.0,1.0,120,120
94,6.0,1.0,997,997
95,6.0,1.0,1011,1018
96,6.0,1.0,1029,1036
97,1.0,6.0,66,67
98,1.0,6.0,79,79
99,1.0,6.0,102,110
100,1.0,6.0,120,120
101,1.0,6.0,997,997
102,1.0,6.0,1011,1024
103,1.0,6.0,1034,1036
104,1.0,7.0,331,331
105,3.0,1.0,666,674
106,3.0,1.0,682,683
107,3.0,1.0,1397,1428
108,3.0,1.0,1446,1448
109,3.0,1.0,1479,1481
110,3.0,1.0,1516,1549
111,3.0,1.0,1560,1569
112,5.0,1.0,670,670
113,5.0,1.0,1416,1434
114,5.0,1.0,1445,1455
115,5.0,1.0,1481,1481
116,5.0,1.0,1515,1592
117,5.0,1.0,1609,1609
118,5.0,1.0,1647,1651
119,3.0,5.0,1024,1029
120,3.0,5.0,1037,1040
121,3.0,5.0,1047,1101
122,3.0,5.0,1137,1138
123,3.0,5.0,1212,1212
124,3.0,5.0,1221,1224
125,3.0,5.0,1232,1239
126,3.0,5.0,1416,1437
127,3.0,5.0,1447,1448
128,3.0,5.0,1480,1481
129,3.0,5.0,1512,1549
130,3.0,5.0,1566,1569
131,5.0,3.0,1047,1057
132,5.0,3.0,1079,1082
133,5.0,3.0,1092,1101
134,5.0,3.0,1128,1138
135,5.0,3.0,1207,1211
136,5.0,3.0,1416,1448
137,5.0,3.0,1481,1481
138,5.0,3.0,1508,1543
139,5.0,3.0,1582,1606
140,2.0,5.0,1138,1144
141,2.0,5.0,1153,1155
142,2.0,5.0,1198,1204
143,2.0,5.0,1233,1236
144,2.0,5.0,1269,1304
145,5.0,2.0,1138,1144
146,5.0,2.0,1153,1155
147,5.0,2.0,1207,1216
148,5.0,2.0,1303,1304
149,1.0,8.0,1313,1320
150,1.0,8.0,1343,1343
151,1.0,8.0,1360,1373
152,1.0,8.0,1380,1448
153,1.0,8.0,1455,1455
154,1.0,8.0,1508,1516
155,1.0,8.0,1532,1534
156,1.0,8.0,1546,1593
157,1.0,8.0,1907,1910
158,1.0,8.0,1979,2031
159,1.0,8.0,2043,2047
160,1.0,8.0,2120,2139
161,1.0,8.0,2214,2214
162,8.0,1.0,1316,1316
163,8.0,1.0,1328,1347
164,8.0,1.0,1360,1472
165,8.0,1.0,1515,1519
166,8.0,1.0,1527,1608
167,8.0,1.0,1907,1910
168,8.0,1.0,1979,2031
169,8.0,1.0,2043,2047
170,8.0,1.0,2122,2127
171,8.0,1.0,2155,2184
172,8.0,1.0,2205,2205
173,8.0,1.0,2214,2214
174,1.0,5.0,1416,1481
175,1.0,5.0,1508,1592
176,1.0,5.0,1609,1610
177,1.0,5.0,1645,1659
178,1.0,5.0,1671,1681
179,1.0,5.0,1696,1696
180,5.0,8.0,1418,1435
181,5.0,8.0,1443,1454
182,5.0,8.0,1508,1516
183,5.0,8.0,1547,1561
184,5.0,8.0,1568,1595
185,5.0,8.0,1608,1608
186,5.0,8.0,1699,1743
187,5.0,8.0,1791,1800
188,5.0,8.0,1816,1816
189,5.0,8.0,1826,1845
190,8.0,5.0,1418,1463
191,8.0,5.0,1471,1471
192,8.0,5.0,1508,1595
193,8.0,5.0,1607,1608
194,8.0,5.0,1699,1743
195,8.0,5.0,1791,1804
196,8.0,5.0,1811,1816
197,8.0,5.0,1833,1845
198,4.0,3.0,1456,1463
199,8.0,4.0,1476,1476
200,8.0,4.0,1489,1494
201,4.0,8.0,1480,1481
202,4.0,8.0,1488,1494
203,4.0,1.0,1492,1492
204,9.0,1.0,1525,1525
205,9.0,3.0,1525,1525
206,9.0,5.0,1525,1525
207,4.0,2.0,1740,1747
208,4.0,2.0,1757,1761
209,4.0,2.0,1780,1786
210,4.0,2.0,1811,1832
211,2.0,4.0,1757,1782
212,2.0,4.0,1804,1831
213,2.0,9.0,2298,2311
214,2.0,9.0,2328,2338
215,2.0,9.0,2369,2369
216,2.0,2.0,2299,2299
217,8.0,9.0,2300,2312
218,8.0,9.0,2328,2337
219,8.0,9.0,2368,2369
220,9.0,2.0,2302,2307
221,9.0,2.0,2328,2337
222,9.0,2.0,2369,2369
223,9.0,8.0,2302,2310
224,9.0,8.0,2328,2337
225,9.0,8.0,2368,2369
