,id1,id2,start_frame,end_frame
0,3.0,2.0,0,3
1,3.0,8.0,0,4
2,3.0,8.0,45,55
3,3.0,8.0,112,112
4,3.0,8.0,2335,2341
5,3.0,8.0,2357,2357
6,3.0,8.0,2371,2371
7,3.0,8.0,2384,2384
8,8.0,2.0,0,16
9,8.0,2.0,158,158
10,8.0,2.0,188,194
11,8.0,2.0,263,266
12,8.0,2.0,293,300
13,8.0,2.0,315,315
14,8.0,2.0,349,353
15,8.0,2.0,456,466
16,8.0,2.0,499,502
17,8.0,2.0,895,895
18,8.0,2.0,3287,3287
19,8.0,2.0,3338,3347
20,8.0,2.0,5701,5702
21,8.0,2.0,5714,5716
22,8.0,2.0,5739,5751
23,8.0,2.0,5777,5884
24,8.0,2.0,5907,5937
25,9.0,4.0,0,18
26,9.0,4.0,56,61
27,9.0,4.0,85,164
28,9.0,4.0,197,222
29,9.0,4.0,245,259
30,9.0,4.0,272,290
31,9.0,4.0,339,339
32,9.0,4.0,439,471
33,9.0,4.0,488,533
34,9.0,4.0,555,568
35,9.0,4.0,2895,2895
36,4.0,9.0,17,18
37,4.0,9.0,50,50
38,4.0,9.0,66,66
39,4.0,9.0,85,114
40,4.0,9.0,129,156
41,4.0,9.0,207,233
42,4.0,9.0,245,290
43,4.0,9.0,330,339
44,4.0,9.0,452,465
45,4.0,9.0,481,488
46,4.0,9.0,503,533
47,4.0,9.0,571,574
48,4.0,9.0,591,591
49,4.0,9.0,658,658
50,8.0,3.0,25,31
51,8.0,3.0,112,112
52,8.0,3.0,2335,2343
53,8.0,3.0,2357,2371
54,9.0,6.0,26,57
55,9.0,6.0,120,177
56,9.0,6.0,189,195
57,9.0,6.0,225,225
58,9.0,6.0,255,271
59,9.0,6.0,283,284
60,9.0,6.0,307,331
61,9.0,6.0,1285,1301
62,9.0,6.0,1333,1356
63,9.0,6.0,1379,1379
64,9.0,6.0,1415,1487
65,6.0,9.0,29,66
66,6.0,9.0,110,195
67,6.0,9.0,275,284
68,6.0,9.0,315,326
69,6.0,9.0,1285,1301
70,6.0,9.0,1358,1360
71,6.0,9.0,1379,1379
72,6.0,9.0,1415,1479
73,5.0,4.0,50,65
74,5.0,4.0,79,107
75,5.0,4.0,217,243
76,5.0,4.0,281,287
77,5.0,4.0,330,339
78,5.0,4.0,2605,2605
79,5.0,4.0,2629,2629
80,5.0,4.0,2892,2895
81,5.0,4.0,2916,2929
82,5.0,4.0,2966,2966
83,5.0,4.0,2986,2986
84,5.0,4.0,3000,3001
85,5.0,4.0,3014,3014
86,5.0,4.0,3026,3028
87,5.0,4.0,3056,3092
88,5.0,4.0,3104,3105
89,5.0,4.0,3118,3118
90,5.0,4.0,4138,4140
91,4.0,6.0,53,54
92,4.0,6.0,66,78
93,4.0,6.0,101,101
94,4.0,6.0,129,154
95,4.0,6.0,173,173
96,4.0,6.0,217,236
97,4.0,6.0,266,284
98,4.0,6.0,316,316
99,4.0,6.0,364,392
100,5.0,6.0,53,55
101,5.0,6.0,205,236
102,5.0,6.0,249,251
103,5.0,6.0,284,288
104,5.0,6.0,1037,1057
105,5.0,6.0,2026,2056
106,5.0,6.0,2073,2085
107,5.0,6.0,2120,2120
108,5.0,6.0,2184,2194
109,5.0,6.0,2207,2212
110,5.0,6.0,2281,2282
111,5.0,6.0,2294,2294
112,5.0,6.0,2314,2314
113,5.0,6.0,2328,2333
114,5.0,6.0,2374,2396
115,5.0,6.0,4093,4102
