,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0
1.0,0,25,109,95,160,6,68,113,34,22
2.0,27,0,32,74,24,51,247,114,306,59
3.0,90,8,0,6,0,96,61,38,115,37
4.0,71,76,4,0,94,74,230,54,3,11
5.0,168,27,0,79,0,0,55,0,122,88
6.0,7,63,102,79,0,0,121,0,83,26
7.0,70,228,94,222,52,139,0,0,214,363
8.0,121,142,118,47,0,0,0,0,202,250
9.0,59,396,117,3,143,73,136,111,0,195
10.0,6,47,37,8,44,61,275,239,420,0
