,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0
1.0,0,22,0,113,0,28,0,0,36,0
2.0,21,0,117,0,116,35,63,96,92,157
3.0,0,87,0,477,90,161,178,388,382,398
4.0,175,0,204,0,34,63,340,130,317,66
5.0,2,76,85,21,0,318,113,165,563,292
6.0,22,41,122,52,242,0,610,189,178,221
7.0,0,71,221,358,61,643,0,214,277,212
8.0,0,87,412,77,237,196,207,0,310,545
9.0,19,97,427,318,493,210,286,429,0,167
10.0,0,96,264,33,313,125,205,395,195,0
