,id1,id2,start_frame,end_frame
0,4.0,9.0,0,1
1,4.0,9.0,532,534
2,4.0,9.0,1662,1667
3,4.0,9.0,2967,2979
4,4.0,9.0,2986,3001
5,4.0,9.0,3031,3038
6,4.0,9.0,3054,3054
7,7.0,8.0,0,0
8,7.0,8.0,52,72
9,7.0,8.0,420,429
10,7.0,8.0,439,449
11,7.0,8.0,464,476
12,7.0,8.0,488,488
13,7.0,8.0,505,505
14,7.0,8.0,525,525
15,7.0,8.0,2631,2631
16,7.0,9.0,0,10
17,7.0,9.0,18,21
18,7.0,9.0,59,71
19,7.0,9.0,715,726
20,7.0,9.0,798,798
21,7.0,9.0,815,815
22,7.0,9.0,900,900
23,8.0,7.0,0,0
24,8.0,7.0,52,59
25,8.0,7.0,420,429
26,8.0,7.0,439,455
27,8.0,7.0,462,476
28,8.0,7.0,488,496
29,8.0,7.0,503,513
30,8.0,7.0,525,525
31,8.0,7.0,2639,2639
32,9.0,4.0,0,1
33,9.0,4.0,532,534
34,9.0,4.0,1589,1622
35,9.0,4.0,1631,1633
36,9.0,4.0,2971,3001
37,9.0,4.0,3031,3039
38,9.0,4.0,3054,3054
39,9.0,7.0,0,10
40,9.0,7.0,18,21
41,9.0,7.0,56,72
42,9.0,7.0,715,726
43,9.0,7.0,798,798
44,9.0,7.0,813,815
45,8.0,9.0,5,5
46,8.0,9.0,54,60
47,8.0,9.0,539,553
48,8.0,9.0,1804,1807
49,8.0,9.0,1814,1851
50,8.0,9.0,3251,3265
51,9.0,8.0,5,5
52,9.0,8.0,45,70
53,9.0,8.0,532,553
54,9.0,8.0,1804,1807
55,9.0,8.0,1831,1842
56,9.0,8.0,3242,3242
57,9.0,8.0,3251,3265
58,1.0,7.0,165,165
59,1.0,7.0,172,191
60,1.0,7.0,226,228
61,1.0,7.0,242,259
62,1.0,7.0,288,294
63,1.0,7.0,319,319
64,1.0,7.0,3055,3066
65,1.0,7.0,3097,3101
66,1.0,7.0,3122,3122
67,1.0,7.0,3129,3130
68,1.0,7.0,3140,3143
69,1.0,7.0,3160,3186
70,1.0,7.0,3223,3241
71,7.0,1.0,165,165
72,7.0,1.0,172,186
73,7.0,1.0,197,203
74,7.0,1.0,225,225
75,7.0,1.0,255,255
76,7.0,1.0,288,294
77,7.0,1.0,3136,3151
78,7.0,1.0,3160,3162
79,7.0,1.0,3186,3186
80,7.0,1.0,3221,3221
81,3.0,6.0,178,178
82,3.0,6.0,1537,1537
83,3.0,6.0,1572,1581
84,3.0,6.0,1684,1697
85,3.0,6.0,1748,1757
86,3.0,6.0,1784,1811
87,3.0,6.0,1835,1851
88,3.0,6.0,2722,2732
89,3.0,6.0,2746,2754
90,3.0,6.0,2763,2764
91,3.0,6.0,3513,3522
92,3.0,6.0,3529,3540
93,3.0,6.0,3578,3599
94,3.0,6.0,3632,3645
95,3.0,6.0,3654,3664
96,3.0,6.0,3684,3693
97,6.0,3.0,185,190
98,6.0,3.0,225,226
99,6.0,3.0,1537,1537
100,6.0,3.0,1571,1581
101,6.0,3.0,1748,1757
102,6.0,3.0,1784,1811
103,6.0,3.0,1835,1855
104,6.0,3.0,2721,2732
105,6.0,3.0,2743,2749
106,6.0,3.0,3533,3544
107,6.0,3.0,3578,3599
108,6.0,3.0,3622,3622
109,6.0,3.0,3632,3678
110,6.0,3.0,3685,3693
111,9.0,2.0,297,306
112,9.0,2.0,356,366
113,9.0,2.0,373,373
114,9.0,2.0,384,387
115,9.0,2.0,398,400
116,9.0,2.0,411,411
117,9.0,2.0,442,442
118,9.0,2.0,1028,1035
119,9.0,2.0,1046,1050
120,9.0,2.0,1075,1099
121,9.0,2.0,1142,1142
122,9.0,2.0,1156,1156
123,9.0,2.0,3785,3785
124,6.0,8.0,311,333
125,6.0,8.0,363,376
126,6.0,8.0,404,404
127,6.0,8.0,419,423
128,6.0,8.0,1686,1694
129,6.0,8.0,2162,2178
130,6.0,8.0,2189,2219
131,6.0,8.0,2228,2231
132,6.0,8.0,2239,2240
133,6.0,8.0,2248,2248
134,6.0,8.0,2264,2268
135,6.0,8.0,2835,2835
136,6.0,8.0,2843,2849
137,6.0,8.0,2856,2859
138,6.0,8.0,2866,2873
139,6.0,8.0,2963,2976
140,6.0,8.0,3031,3032
141,6.0,8.0,3040,3040
142,6.0,8.0,3056,3063
143,6.0,8.0,3100,3101
144,6.0,8.0,3111,3111
145,8.0,6.0,323,376
146,8.0,6.0,396,396
147,8.0,6.0,404,404
148,8.0,6.0,419,423
149,8.0,6.0,1686,1694
150,8.0,6.0,2162,2190
151,8.0,6.0,2198,2201
152,8.0,6.0,2208,2219
153,8.0,6.0,2226,2231
154,8.0,6.0,2239,2245
155,8.0,6.0,2835,2835
156,8.0,6.0,2856,2869
157,8.0,6.0,2893,2894
158,8.0,6.0,2923,2924
159,8.0,6.0,3063,3063
160,8.0,6.0,3094,3102
161,8.0,6.0,3110,3110
162,2.0,9.0,394,400
163,2.0,9.0,411,411
164,2.0,9.0,442,442
165,2.0,9.0,1019,1020
166,2.0,9.0,1033,1033
167,2.0,9.0,1053,1099
168,2.0,9.0,1142,1142
169,2.0,9.0,1156,1156
170,2.0,9.0,3785,3785
171,4.0,6.0,397,403
172,4.0,6.0,420,423
173,4.0,6.0,4133,4137
174,4.0,6.0,4156,4164
175,4.0,6.0,4171,4183
176,6.0,4.0,397,405
177,6.0,4.0,420,423
178,6.0,4.0,4127,4137
179,6.0,4.0,4158,4164
180,6.0,4.0,4172,4183
181,8.0,4.0,404,439
182,8.0,4.0,447,453
183,8.0,4.0,463,471
184,8.0,4.0,495,503
185,8.0,4.0,523,533
186,8.0,4.0,2579,2584
187,8.0,4.0,3432,3457
188,8.0,4.0,3487,3493
189,8.0,4.0,3500,3509
190,8.0,4.0,3521,3541
191,4.0,8.0,406,408
192,4.0,8.0,419,439
193,4.0,8.0,447,453
194,4.0,8.0,463,474
195,4.0,8.0,488,488
196,4.0,8.0,499,506
197,4.0,8.0,516,516
198,4.0,8.0,527,536
199,4.0,8.0,2574,2584
200,4.0,8.0,3430,3457
201,4.0,8.0,3474,3475
202,4.0,8.0,3487,3493
203,4.0,8.0,3500,3500
204,4.0,8.0,3507,3509
205,4.0,8.0,3518,3519
206,4.0,8.0,3527,3533
207,6.0,7.0,420,422
208,6.0,7.0,717,726
209,6.0,7.0,748,748
210,6.0,7.0,781,781
211,6.0,7.0,1459,1459
212,7.0,6.0,420,422
213,7.0,6.0,748,748
214,7.0,6.0,774,774
215,7.0,6.0,781,781
216,4.0,7.0,421,427
217,4.0,7.0,439,439
218,4.0,7.0,449,454
219,4.0,7.0,463,463
220,4.0,7.0,472,474
221,4.0,7.0,486,488
222,4.0,7.0,495,499
223,4.0,7.0,506,506
224,4.0,7.0,517,521
225,4.0,7.0,2694,2704
226,7.0,4.0,421,427
227,7.0,4.0,438,439
228,7.0,4.0,446,455
229,7.0,4.0,472,474
230,7.0,4.0,488,488
231,7.0,4.0,495,498
232,7.0,4.0,526,528
233,7.0,4.0,538,538
234,7.0,4.0,2647,2654
235,7.0,4.0,2673,2709
236,7.0,4.0,2717,2724
237,2.0,1.0,547,554
238,2.0,1.0,1013,1025
239,2.0,1.0,1035,1035
240,2.0,1.0,1077,1081
241,1.0,2.0,553,554
242,1.0,2.0,1013,1025
243,1.0,2.0,1035,1039
244,1.0,2.0,1081,1081
245,1.0,2.0,1374,1374
246,8.0,2.0,606,622
247,8.0,2.0,630,631
248,8.0,2.0,643,643
249,8.0,2.0,677,681
250,8.0,2.0,688,696
251,8.0,2.0,3000,3001
252,8.0,2.0,3022,3023
253,2.0,8.0,610,619
254,2.0,8.0,630,634
255,2.0,8.0,643,643
256,2.0,8.0,677,698
257,2.0,8.0,3000,3001
258,2.0,8.0,3022,3023
259,5.0,8.0,613,630
260,5.0,8.0,773,782
261,5.0,8.0,817,818
262,5.0,8.0,1014,1055
263,5.0,8.0,3998,4007
264,5.0,2.0,618,626
265,5.0,2.0,1216,1218
266,5.0,2.0,1241,1241
267,5.0,2.0,1267,1267
268,5.0,2.0,1350,1351
269,5.0,2.0,1491,1491
270,5.0,2.0,1546,1552
271,5.0,2.0,2035,2035
272,5.0,2.0,2055,2055
273,5.0,2.0,2090,2100
274,5.0,2.0,3413,3446
275,5.0,2.0,3463,3468
276,2.0,5.0,620,632
277,2.0,5.0,1216,1220
278,2.0,5.0,1241,1241
279,2.0,5.0,1267,1267
280,2.0,5.0,1350,1356
281,2.0,5.0,1490,1491
282,2.0,5.0,2095,2122
283,2.0,5.0,3413,3446
284,2.0,5.0,3463,3468
285,8.0,5.0,620,634
286,8.0,5.0,1145,1145
287,8.0,5.0,4006,4015
288,8.0,5.0,4028,4028
289,6.0,9.0,717,731
