,id1,id2,start_frame,end_frame
0,7.0,9.0,0,58
1,7.0,9.0,70,98
2,7.0,9.0,123,124
3,7.0,9.0,173,181
4,7.0,9.0,193,210
5,7.0,9.0,289,289
6,7.0,9.0,628,663
7,7.0,9.0,676,690
8,7.0,9.0,723,730
9,7.0,9.0,752,752
10,7.0,9.0,765,766
11,7.0,9.0,781,781
12,7.0,9.0,793,794
13,7.0,9.0,811,829
14,7.0,9.0,854,881
15,7.0,9.0,895,901
16,7.0,9.0,913,928
17,7.0,9.0,946,960
18,7.0,9.0,987,987
19,7.0,9.0,1822,1833
20,7.0,9.0,1848,1854
21,7.0,9.0,1871,1872
22,9.0,7.0,1,98
23,9.0,7.0,123,124
24,9.0,7.0,173,181
25,9.0,7.0,193,210
26,9.0,7.0,289,289
27,9.0,7.0,620,641
28,9.0,7.0,655,663
29,9.0,7.0,683,686
30,9.0,7.0,723,723
31,9.0,7.0,750,752
32,9.0,7.0,781,798
33,9.0,7.0,811,829
34,9.0,7.0,842,928
35,9.0,7.0,945,946
36,9.0,7.0,958,960
37,9.0,7.0,1008,1008
38,9.0,7.0,1833,1833
39,9.0,7.0,1848,1854
40,6.0,8.0,21,21
41,6.0,8.0,682,754
42,6.0,8.0,777,798
43,6.0,8.0,1337,1345
44,6.0,8.0,1359,1364
45,6.0,8.0,1380,1414
46,6.0,8.0,1460,1483
47,6.0,8.0,1495,1508
48,6.0,8.0,1522,1539
49,6.0,8.0,1764,1764
50,6.0,8.0,2064,2093
51,6.0,8.0,2140,2173
52,6.0,8.0,2206,2206
53,6.0,8.0,2253,2253
54,6.0,8.0,2293,2299
55,6.0,8.0,2333,2340
56,8.0,6.0,47,47
57,8.0,6.0,683,686
58,8.0,6.0,702,702
59,8.0,6.0,721,725
60,8.0,6.0,750,752
61,8.0,6.0,772,798
62,8.0,6.0,1083,1083
63,8.0,6.0,1099,1100
64,8.0,6.0,1332,1345
65,8.0,6.0,1359,1364
66,8.0,6.0,1393,1415
67,8.0,6.0,1508,1508
68,8.0,6.0,1522,1539
69,8.0,6.0,1764,1764
70,8.0,6.0,1809,1809
71,8.0,6.0,2064,2093
72,8.0,6.0,2171,2171
73,8.0,6.0,2186,2191
74,8.0,6.0,2205,2216
75,8.0,6.0,2253,2253
76,8.0,6.0,2295,2299
77,8.0,6.0,2333,2340
78,1.0,10.0,123,129
79,1.0,10.0,184,192
80,1.0,10.0,230,238
81,1.0,10.0,447,457
82,10.0,1.0,129,129
83,10.0,1.0,224,224
84,10.0,1.0,447,456
85,2.0,8.0,291,299
86,2.0,8.0,328,330
87,2.0,8.0,350,366
88,2.0,8.0,734,734
89,2.0,8.0,764,776
90,2.0,8.0,993,994
91,2.0,8.0,1028,1028
92,2.0,8.0,1041,1048
93,2.0,8.0,2124,2132
94,2.0,8.0,2144,2152
95,2.0,8.0,2186,2199
96,2.0,8.0,2291,2293
