,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0
1.0,0,1,0,48,116,142,89,38,13,0
2.0,1,0,6,0,0,0,0,35,93,6
3.0,0,9,0,0,0,0,0,0,2,1
4.0,48,0,0,0,229,128,97,50,104,0
5.0,73,0,0,212,0,167,192,66,132,0
6.0,142,0,0,97,152,0,151,9,12,0
7.0,89,1,0,105,239,191,0,2,0,1
8.0,28,44,0,34,67,0,1,0,67,0
9.0,8,137,3,106,164,6,0,122,0,0
10.0,0,1,1,0,0,0,2,0,0,0
