,id1,id2,start_frame,end_frame
0,1.0,3.0,0,22
1,1.0,3.0,38,38
2,1.0,3.0,126,129
3,1.0,3.0,181,182
4,1.0,3.0,204,204
5,1.0,3.0,241,241
6,1.0,3.0,268,283
7,1.0,3.0,323,325
8,1.0,3.0,333,333
9,1.0,3.0,1495,1536
10,1.0,3.0,1543,1545
11,1.0,3.0,1553,1567
12,1.0,3.0,1605,1640
13,1.0,3.0,1769,1774
14,3.0,1.0,7,7
15,3.0,1.0,16,17
16,3.0,1.0,52,56
17,3.0,1.0,129,129
18,3.0,1.0,140,143
19,3.0,1.0,159,163
20,3.0,1.0,171,186
21,3.0,1.0,241,241
22,3.0,1.0,271,283
23,3.0,1.0,323,325
24,3.0,1.0,333,333
25,3.0,1.0,1495,1531
26,3.0,1.0,1543,1545
27,3.0,1.0,1552,1567
28,3.0,1.0,1605,1609
29,3.0,1.0,1617,1640
30,3.0,1.0,1769,1774
31,3.0,1.0,1792,1792
32,4.0,7.0,18,34
33,4.0,7.0,50,58
34,4.0,7.0,69,69
35,4.0,7.0,378,388
36,4.0,7.0,823,850
37,4.0,7.0,876,876
38,4.0,7.0,883,904
39,4.0,7.0,996,1007
40,4.0,7.0,1015,1016
41,4.0,7.0,1081,1084
42,4.0,7.0,1192,1199
43,4.0,7.0,1210,1216
44,7.0,4.0,31,34
45,7.0,4.0,382,388
46,7.0,4.0,437,437
47,7.0,4.0,820,876
48,7.0,4.0,891,891
49,7.0,4.0,986,987
50,7.0,4.0,996,1007
51,7.0,4.0,1016,1016
52,7.0,4.0,1081,1084
53,7.0,4.0,1192,1192
54,7.0,4.0,1210,1221
55,7.0,4.0,1231,1231
56,2.0,5.0,39,41
57,8.0,4.0,76,87
58,8.0,4.0,97,97
59,4.0,8.0,80,87
60,4.0,8.0,97,97
61,1.0,4.0,204,204
62,1.0,4.0,268,277
63,1.0,4.0,352,358
64,1.0,4.0,367,394
65,1.0,4.0,418,437
66,1.0,4.0,450,466
67,1.0,4.0,787,787
68,1.0,4.0,802,803
69,1.0,4.0,814,846
70,1.0,4.0,854,855
71,1.0,4.0,868,876
72,1.0,4.0,883,905
73,1.0,4.0,919,929
74,1.0,4.0,966,976
75,1.0,4.0,1000,1006
76,1.0,4.0,1019,1019
77,1.0,4.0,1082,1084
78,1.0,4.0,1135,1135
79,1.0,4.0,1192,1193
80,1.0,4.0,1205,1208
81,1.0,4.0,1221,1230
82,1.0,4.0,1269,1278
83,3.0,4.0,204,210
84,3.0,4.0,277,323
85,4.0,1.0,204,204
86,4.0,1.0,265,281
87,4.0,1.0,352,353
88,4.0,1.0,376,394
89,4.0,1.0,427,432
90,4.0,1.0,453,465
91,4.0,1.0,797,804
92,4.0,1.0,811,849
93,4.0,1.0,876,905
94,4.0,1.0,919,929
95,4.0,1.0,966,974
96,4.0,1.0,983,983
97,4.0,1.0,1017,1019
98,4.0,1.0,1082,1084
99,4.0,1.0,1135,1135
100,4.0,1.0,1193,1197
101,4.0,1.0,1205,1230
102,4.0,1.0,1254,1256
103,4.0,1.0,1266,1266
104,4.0,3.0,204,210
105,4.0,3.0,218,224
106,4.0,3.0,267,323
107,6.0,7.0,321,326
108,6.0,7.0,1256,1266
109,6.0,7.0,1295,1350
110,6.0,7.0,1361,1373
111,6.0,7.0,1397,1435
112,6.0,7.0,1485,1485
113,6.0,7.0,1524,1527
114,6.0,7.0,1549,1552
115,6.0,7.0,1559,1574
116,6.0,7.0,1586,1595
117,6.0,7.0,1619,1626
118,6.0,7.0,1641,1663
119,6.0,7.0,1682,1686
120,7.0,6.0,321,326
121,7.0,6.0,1256,1347
122,7.0,6.0,1360,1374
123,7.0,6.0,1397,1399
124,7.0,6.0,1414,1419
125,7.0,6.0,1429,1435
126,7.0,6.0,1485,1485
127,7.0,6.0,1524,1527
128,7.0,6.0,1549,1552
129,7.0,6.0,1566,1579
130,7.0,6.0,1593,1627
131,7.0,6.0,1641,1641
132,7.0,6.0,1650,1655
133,1.0,7.0,379,389
134,1.0,7.0,429,431
135,1.0,7.0,746,746
136,1.0,7.0,792,795
137,1.0,7.0,813,846
138,1.0,7.0,868,876
139,1.0,7.0,888,889
140,1.0,7.0,898,907
141,1.0,7.0,1001,1009
142,1.0,7.0,1038,1040
143,1.0,7.0,1059,1073
144,1.0,7.0,1082,1105
145,1.0,7.0,1122,1123
146,1.0,7.0,1142,1152
147,1.0,7.0,1210,1215
148,7.0,1.0,381,389
149,7.0,1.0,438,438
150,7.0,1.0,746,746
151,7.0,1.0,820,849
152,7.0,1.0,868,876
153,7.0,1.0,1001,1001
154,7.0,1.0,1064,1073
155,7.0,1.0,1083,1101
156,7.0,1.0,1122,1123
157,7.0,1.0,1148,1148
158,7.0,1.0,1210,1221
159,7.0,1.0,1231,1231
160,7.0,1.0,1238,1249
161,8.0,3.0,401,404
162,8.0,3.0,429,454
163,8.0,3.0,461,494
164,8.0,3.0,516,523
165,3.0,8.0,449,454
166,3.0,8.0,461,494
167,3.0,8.0,519,530
168,2.0,6.0,536,536
169,6.0,2.0,536,586
170,6.0,2.0,599,600
171,2.0,7.0,744,748
172,2.0,7.0,865,868
173,2.0,7.0,883,896
174,2.0,7.0,944,960
175,2.0,7.0,984,984
176,2.0,7.0,1018,1019
177,2.0,7.0,1052,1074
178,2.0,7.0,1082,1085
179,2.0,7.0,1125,1159
180,7.0,2.0,835,840
181,7.0,2.0,852,872
182,7.0,2.0,883,883
183,7.0,2.0,996,1001
184,7.0,2.0,1018,1019
185,7.0,2.0,1064,1064
186,7.0,2.0,1076,1092
187,7.0,2.0,1125,1144
188,7.0,2.0,1153,1153
189,7.0,2.0,1181,1181
190,2.0,8.0,877,881
191,8.0,2.0,879,881
192,4.0,2.0,882,899
193,4.0,2.0,976,978
194,4.0,2.0,1017,1023
195,4.0,2.0,1081,1084
196,4.0,2.0,1125,1125
197,4.0,2.0,1297,1298
198,1.0,2.0,883,905
199,1.0,2.0,940,944
200,1.0,2.0,976,977
201,1.0,2.0,984,985
202,1.0,2.0,1001,1007
203,1.0,2.0,1054,1064
204,1.0,2.0,1082,1086
205,1.0,2.0,1094,1105
206,1.0,2.0,1120,1136
207,1.0,2.0,1158,1158
208,1.0,2.0,1170,1185
209,1.0,2.0,1482,1486
210,1.0,2.0,1495,1506
211,1.0,2.0,1514,1536
212,1.0,2.0,1543,1554
213,1.0,2.0,1563,1564
214,1.0,2.0,1572,1574
215,1.0,2.0,1608,1614
216,1.0,2.0,1752,1752
217,1.0,2.0,1769,1792
218,2.0,4.0,884,905
219,2.0,4.0,976,983
220,2.0,4.0,1003,1003
221,2.0,4.0,1017,1017
222,2.0,4.0,1081,1084
223,2.0,4.0,1297,1303
224,2.0,1.0,886,905
225,2.0,1.0,938,943
226,2.0,1.0,953,953
227,2.0,1.0,967,967
228,2.0,1.0,1002,1007
229,2.0,1.0,1037,1037
230,2.0,1.0,1053,1073
231,2.0,1.0,1082,1105
232,2.0,1.0,1120,1122
233,2.0,1.0,1170,1185
234,2.0,1.0,1482,1486
235,2.0,1.0,1495,1506
236,2.0,1.0,1514,1531
237,2.0,1.0,1543,1554
238,2.0,1.0,1561,1564
239,2.0,1.0,1572,1574
240,2.0,1.0,1618,1637
241,2.0,1.0,1752,1752
242,2.0,1.0,1770,1794
243,7.0,8.0,895,901
244,8.0,7.0,895,898
245,3.0,6.0,1322,1350
246,3.0,6.0,1408,1408
247,3.0,6.0,1422,1429
248,3.0,7.0,1322,1339
249,3.0,7.0,1348,1350
250,3.0,7.0,1403,1409
251,3.0,7.0,1429,1429
252,6.0,3.0,1322,1350
253,6.0,3.0,1403,1429
254,7.0,3.0,1322,1350
255,7.0,3.0,1403,1407
256,7.0,3.0,1417,1419
257,7.0,3.0,1429,1429
258,2.0,3.0,1486,1486
259,2.0,3.0,1497,1506
260,2.0,3.0,1514,1545
261,2.0,3.0,1553,1561
262,2.0,3.0,1577,1578
263,2.0,3.0,1591,1592
264,2.0,3.0,1599,1600
265,2.0,3.0,1618,1647
266,2.0,3.0,1657,1657
267,2.0,3.0,1689,1700
268,2.0,3.0,1732,1735
269,2.0,3.0,1743,1751
270,2.0,3.0,1760,1761
271,2.0,3.0,1770,1770
272,2.0,3.0,1792,1794
273,2.0,3.0,1807,1818
274,2.0,3.0,1828,1835
275,2.0,3.0,1845,1847
276,2.0,3.0,1885,1885
277,3.0,2.0,1486,1486
278,3.0,2.0,1494,1506
279,3.0,2.0,1516,1556
280,3.0,2.0,1577,1582
281,3.0,2.0,1591,1592
282,3.0,2.0,1601,1601
283,3.0,2.0,1608,1608
284,3.0,2.0,1657,1657
285,3.0,2.0,1678,1709
286,3.0,2.0,1732,1735
287,3.0,2.0,1743,1750
288,3.0,2.0,1768,1774
289,3.0,2.0,1792,1794
290,3.0,2.0,1814,1818
291,7.0,5.0,1734,1763
292,7.0,5.0,1782,1782
293,7.0,5.0,1843,1849
294,7.0,5.0,1856,1858
295,7.0,5.0,1869,1885
296,8.0,6.0,1740,1772
297,8.0,6.0,1779,1798
298,8.0,6.0,1832,1863
299,5.0,7.0,1756,1756
300,5.0,7.0,1782,1786
301,5.0,7.0,1801,1801
302,5.0,7.0,1837,1849
303,5.0,7.0,1856,1858
304,5.0,7.0,1869,1869
305,5.0,7.0,1881,1889
306,6.0,8.0,1779,1863
