,id1,id2,start_frame,end_frame
0,4.0,1.0,0,6
1,4.0,1.0,18,21
2,4.0,1.0,45,53
3,4.0,1.0,349,357
4,4.0,1.0,2687,2691
5,4.0,1.0,2711,2712
6,4.0,1.0,2726,2741
7,4.0,1.0,2824,2846
8,4.0,1.0,5093,5096
9,4.0,1.0,5110,5117
10,4.0,1.0,5141,5141
11,6.0,9.0,0,37
12,6.0,9.0,53,65
13,6.0,9.0,1707,1709
14,6.0,9.0,1736,1736
15,6.0,9.0,4694,4697
16,8.0,10.0,0,1
17,8.0,10.0,38,49
18,8.0,10.0,71,79
19,8.0,10.0,478,501
20,8.0,10.0,517,517
21,8.0,10.0,892,892
22,8.0,10.0,4070,4074
23,9.0,6.0,0,37
24,9.0,6.0,63,65
25,9.0,6.0,232,240
26,9.0,6.0,1707,1709
27,9.0,6.0,1736,1736
28,9.0,6.0,4694,4698
29,10.0,8.0,2,3
30,10.0,8.0,38,49
31,10.0,8.0,71,79
32,10.0,8.0,478,501
33,10.0,8.0,515,517
34,10.0,8.0,835,838
35,10.0,8.0,894,896
36,10.0,8.0,4061,4074
37,1.0,4.0,60,60
38,1.0,4.0,100,111
39,1.0,4.0,411,411
40,1.0,4.0,2687,2691
41,1.0,4.0,2711,2723
42,1.0,4.0,2740,2754
43,1.0,4.0,2824,2860
44,1.0,4.0,5141,5141
45,2.0,10.0,63,63
46,10.0,2.0,63,63
47,4.0,7.0,84,85
48,4.0,7.0,109,109
49,4.0,7.0,2767,2768
50,4.0,7.0,2794,2802
51,4.0,7.0,2815,2836
52,4.0,7.0,2856,2872
53,2.0,8.0,92,109
54,2.0,8.0,137,153
55,2.0,8.0,171,202
56,2.0,8.0,239,273
57,2.0,8.0,354,354
58,2.0,8.0,405,425
59,2.0,8.0,4085,4093
60,2.0,8.0,4119,4124
61,2.0,8.0,4262,4299
62,2.0,8.0,4318,4402
63,2.0,8.0,4414,4610
64,2.0,8.0,4742,4849
65,2.0,8.0,4861,4898
66,2.0,8.0,5147,5147
67,2.0,8.0,5192,5226
68,2.0,8.0,5255,5338
69,2.0,8.0,5350,5455
70,2.0,8.0,5512,5583
71,2.0,8.0,5604,5615
72,2.0,8.0,5684,5721
73,2.0,8.0,5823,5830
74,8.0,2.0,92,109
75,8.0,2.0,137,153
76,8.0,2.0,176,182
77,8.0,2.0,204,204
78,8.0,2.0,242,273
79,8.0,2.0,303,303
80,8.0,2.0,410,425
81,8.0,2.0,4083,4093
82,8.0,2.0,4121,4122
83,8.0,2.0,4262,4402
84,8.0,2.0,4414,4610
85,8.0,2.0,4742,4849
86,8.0,2.0,4861,4898
87,8.0,2.0,5121,5132
88,8.0,2.0,5196,5206
89,8.0,2.0,5512,5584
90,8.0,2.0,5603,5603
91,8.0,2.0,5616,5616
92,8.0,2.0,5684,5721
93,8.0,2.0,5829,5830
94,7.0,4.0,109,109
95,7.0,4.0,2767,2768
96,7.0,4.0,2784,2837
97,7.0,4.0,2851,2873
98,9.0,3.0,165,165
99,9.0,3.0,177,182
100,3.0,9.0,182,187
101,1.0,8.0,206,223
102,1.0,8.0,237,237
103,1.0,8.0,411,411
104,1.0,8.0,490,503
105,1.0,8.0,2889,2889
106,8.0,1.0,206,206
107,8.0,1.0,411,411
108,8.0,1.0,2889,2889
109,2.0,1.0,217,223
110,1.0,2.0,239,239
111,4.0,2.0,266,274
112,4.0,2.0,349,356
113,4.0,2.0,371,422
114,4.0,2.0,5836,5850
115,2.0,4.0,274,275
116,2.0,4.0,343,365
117,2.0,4.0,382,422
118,2.0,4.0,436,455
119,2.0,4.0,477,487
120,2.0,4.0,5836,5845
121,4.0,8.0,294,335
122,4.0,8.0,349,356
123,4.0,8.0,368,377
124,4.0,8.0,407,422
125,4.0,8.0,2770,2799
126,4.0,8.0,5653,5677
127,4.0,8.0,5831,5831
128,4.0,8.0,5859,5860
129,4.0,8.0,5890,5897
130,8.0,4.0,294,313
131,8.0,4.0,331,342
132,8.0,4.0,409,422
133,8.0,4.0,2770,2792
134,8.0,4.0,5654,5677
135,8.0,4.0,5817,5817
136,8.0,4.0,5831,5831
137,8.0,4.0,5859,5859
138,8.0,4.0,5891,5894
139,2.0,6.0,530,593
140,2.0,6.0,617,617
141,6.0,2.0,571,589
142,6.0,2.0,632,648
143,3.0,5.0,724,737
144,3.0,5.0,754,777
145,3.0,5.0,1980,2004
146,3.0,5.0,2017,2022
147,3.0,5.0,2106,2122
148,3.0,5.0,2160,2160
149,3.0,5.0,4191,4191
150,3.0,5.0,4279,4372
151,3.0,5.0,4390,4392
152,3.0,5.0,4431,4446
153,3.0,5.0,4503,4503
154,3.0,5.0,4519,4519
155,3.0,5.0,4603,4617
156,3.0,5.0,4679,4697
157,5.0,3.0,727,728
158,5.0,3.0,763,777
159,5.0,3.0,1980,2004
160,5.0,3.0,2017,2022
161,5.0,3.0,2106,2118
162,5.0,3.0,2151,2161
163,5.0,3.0,2202,2202
164,5.0,3.0,4191,4191
165,5.0,3.0,4278,4409
166,5.0,3.0,4433,4446
167,5.0,3.0,4458,4476
168,5.0,3.0,4498,4518
169,5.0,3.0,4598,4617
170,5.0,3.0,4637,4638
171,5.0,3.0,4679,4697
172,7.0,1.0,773,774
173,7.0,1.0,2665,2736
174,7.0,1.0,2754,2754
175,7.0,1.0,2831,2839
176,7.0,1.0,2882,2882
177,9.0,1.0,819,857
178,9.0,1.0,5358,5361
179,9.0,1.0,5801,5802
180,9.0,1.0,5847,5849
181,1.0,9.0,835,837
182,1.0,9.0,5358,5361
183,1.0,9.0,5801,5802
184,1.0,9.0,5826,5851
185,7.0,9.0,950,990
186,7.0,9.0,1567,1567
187,7.0,9.0,1602,1607
188,7.0,9.0,1638,1665
189,7.0,9.0,1709,1719
190,7.0,9.0,2603,2613
191,7.0,9.0,2639,2643
192,9.0,7.0,950,990
193,9.0,7.0,1558,1578
194,6.0,3.0,959,964
195,6.0,3.0,2150,2161
196,6.0,3.0,4410,4420
197,6.0,3.0,4494,4494
198,3.0,6.0,964,971
199,3.0,6.0,4410,4420
200,3.0,6.0,4486,4496
201,5.0,9.0,1424,1463
202,5.0,9.0,1491,1491
203,5.0,9.0,1569,1569
204,5.0,9.0,3392,3500
205,5.0,9.0,3890,3923
206,5.0,9.0,4039,4039
207,5.0,9.0,5631,5633
208,9.0,5.0,1424,1472
209,9.0,5.0,1490,1491
210,9.0,5.0,1569,1570
211,9.0,5.0,3392,3500
212,9.0,5.0,3881,3923
213,9.0,5.0,4039,4039
214,9.0,5.0,5631,5633
215,9.0,5.0,5646,5646
216,6.0,10.0,1575,1609
217,10.0,6.0,1575,1603
218,8.0,3.0,2016,2017
219,8.0,3.0,2187,2188
220,8.0,3.0,2206,2217
221,8.0,3.0,2251,2272
222,8.0,3.0,2344,2344
223,8.0,3.0,2432,2505
224,8.0,3.0,2954,2954
225,8.0,3.0,2993,2993
226,8.0,3.0,3012,3020
227,8.0,3.0,3037,3039
228,8.0,3.0,5647,5649
229,8.0,3.0,5677,5678
230,8.0,3.0,5770,5774
231,3.0,8.0,2017,2022
232,3.0,8.0,2185,2193
233,3.0,8.0,2206,2217
234,3.0,8.0,2230,2239
235,3.0,8.0,2251,2272
236,3.0,8.0,2344,2344
237,3.0,8.0,2432,2464
238,3.0,8.0,2483,2505
239,3.0,8.0,2954,2954
240,3.0,8.0,2973,2988
241,3.0,8.0,3008,3014
242,3.0,8.0,3037,3038
243,3.0,8.0,5647,5649
244,3.0,8.0,5677,5677
245,3.0,8.0,5773,5773
246,5.0,8.0,2017,2056
247,5.0,8.0,2081,2082
248,5.0,8.0,2195,2200
249,5.0,8.0,4041,4057
250,8.0,5.0,2017,2056
251,8.0,5.0,2070,2087
252,8.0,5.0,2195,2200
253,8.0,5.0,4041,4058
254,5.0,6.0,2128,2135
255,5.0,6.0,2157,2193
256,5.0,6.0,2211,2293
257,5.0,6.0,2307,2313
258,6.0,5.0,2128,2187
259,6.0,5.0,2211,2211
260,6.0,5.0,2224,2224
261,6.0,5.0,2241,2243
262,6.0,5.0,2264,2292
263,6.0,5.0,2312,2313
264,9.0,4.0,2133,2184
265,9.0,4.0,2196,2196
266,9.0,4.0,2211,2246
267,9.0,4.0,2430,2445
268,9.0,4.0,2467,2471
269,9.0,4.0,2483,2483
270,9.0,4.0,2499,2505
271,9.0,4.0,4653,4666
272,9.0,4.0,4679,4682
273,9.0,4.0,4787,4796
274,9.0,4.0,5009,5012
275,4.0,9.0,2163,2164
276,4.0,9.0,2182,2184
277,4.0,9.0,2399,2399
278,4.0,9.0,2430,2509
279,4.0,9.0,4655,4663
280,4.0,9.0,4680,4681
281,4.0,9.0,4787,4796
282,4.0,9.0,5009,5012
283,5.0,2.0,2426,2426
284,5.0,2.0,2445,2447
285,5.0,2.0,3350,3372
286,5.0,2.0,3385,3385
287,5.0,2.0,3820,3904
288,5.0,2.0,3926,3926
289,1.0,7.0,2665,2681
290,1.0,7.0,2698,2736
291,1.0,7.0,2832,2858
292,8.0,7.0,2768,2768
293,8.0,7.0,2786,2788
294,8.0,7.0,3006,3006
295,8.0,7.0,3018,3069
296,8.0,7.0,3082,3113
297,8.0,7.0,3125,3125
298,8.0,7.0,3137,3275
299,7.0,8.0,2785,2797
300,7.0,8.0,3006,3125
301,7.0,8.0,3137,3275
302,10.0,9.0,2868,2881
303,9.0,10.0,2872,2873
304,2.0,9.0,3031,3048
305,2.0,9.0,3066,3066
306,2.0,9.0,3145,3146
307,2.0,9.0,3714,3720
308,2.0,9.0,3908,3917
309,2.0,9.0,4135,4142
310,9.0,2.0,3036,3037
311,9.0,2.0,3145,3146
312,9.0,2.0,3720,3720
313,9.0,2.0,3881,3903
314,9.0,2.0,3923,3923
315,9.0,2.0,4135,4142
316,1.0,3.0,3205,3209
317,1.0,3.0,4095,4125
318,1.0,3.0,4256,4273
319,3.0,1.0,3205,3209
320,3.0,1.0,4095,4125
321,3.0,1.0,4256,4275
322,2.0,5.0,3385,3385
323,2.0,5.0,3448,3450
324,2.0,5.0,3790,3799
325,2.0,5.0,3820,3842
326,2.0,5.0,3861,3876
327,2.0,5.0,3916,3916
328,7.0,10.0,3638,3639
329,7.0,10.0,3679,3679
330,7.0,10.0,4362,4362
331,7.0,10.0,5305,5309
332,7.0,10.0,5335,5345
333,7.0,10.0,5965,5965
334,10.0,7.0,3643,3643
335,10.0,7.0,3679,3680
336,10.0,7.0,5305,5309
337,10.0,7.0,5331,5335
338,10.0,7.0,5964,5968
339,6.0,4.0,3705,3710
340,6.0,4.0,3739,3740
341,6.0,4.0,4671,4674
342,6.0,4.0,4686,4688
343,6.0,4.0,4722,4722
344,6.0,4.0,4738,4745
345,6.0,4.0,4759,4783
346,4.0,6.0,3732,3743
347,4.0,6.0,4672,4672
348,4.0,6.0,4688,4688
349,4.0,6.0,4702,4745
350,4.0,6.0,4759,4776
351,1.0,5.0,4172,4178
352,1.0,5.0,4194,4203
353,1.0,5.0,4225,4225
354,1.0,5.0,4242,4246
355,5.0,1.0,4172,4173
356,5.0,1.0,4242,4246
357,9.0,8.0,4176,4187
358,9.0,8.0,4200,4213
359,8.0,9.0,4181,4187
360,8.0,9.0,4199,4213
361,6.0,1.0,4877,4889
362,6.0,1.0,4905,4905
363,6.0,1.0,4918,4918
364,6.0,7.0,5026,5026
365,7.0,6.0,5026,5026
366,4.0,10.0,5349,5349
367,4.0,10.0,5379,5399
368,10.0,4.0,5349,5350
369,10.0,4.0,5379,5387
370,10.0,4.0,5399,5399
371,2.0,3.0,5629,5629
372,2.0,3.0,5736,5738
373,2.0,3.0,5755,5756
374,2.0,3.0,5949,5999
375,3.0,2.0,5629,5629
376,3.0,2.0,5731,5763
377,3.0,2.0,5962,5999
378,3.0,4.0,5649,5649
379,3.0,4.0,5681,5681
380,3.0,4.0,5701,5701
381,4.0,3.0,5649,5649
382,4.0,3.0,5701,5701
383,4.0,3.0,5947,5947
384,5.0,7.0,5903,5905
385,5.0,7.0,5955,5955
386,5.0,7.0,5967,5967
387,5.0,7.0,5982,5987
388,7.0,5.0,5903,5905
389,7.0,5.0,5955,5987
