,id1,id2,start_frame,end_frame
0,1.0,6.0,0,27
1,5.0,7.0,0,16
2,5.0,7.0,31,36
3,5.0,7.0,46,46
4,6.0,1.0,0,0
5,7.0,5.0,0,16
6,7.0,5.0,31,36
7,7.0,5.0,46,46
8,5.0,8.0,2,4
9,8.0,5.0,2,4
10,7.0,8.0,4,4
11,8.0,7.0,4,4
12,2.0,5.0,11,21
13,2.0,7.0,13,15
14,2.0,7.0,28,29
15,2.0,7.0,47,60
16,2.0,7.0,67,72
17,2.0,4.0,16,17
18,2.0,4.0,36,36
19,2.0,4.0,51,71
20,4.0,5.0,21,21
21,4.0,5.0,28,28
22,4.0,7.0,28,28
23,4.0,7.0,51,73
24,4.0,7.0,97,99
25,4.0,2.0,36,36
26,4.0,2.0,51,71
27,7.0,2.0,39,42
28,7.0,2.0,60,60
29,7.0,2.0,67,72
30,5.0,2.0,45,45
31,7.0,4.0,62,73
32,7.0,4.0,97,99
