ID,Other_ID,Start_Frame,End_Frame,Duration
4,10,736,815,80
6,10,901,989,89
8,9,1001,1114,114
9,8,1001,1114,114
9,10,58,73,16
9,10,289,524,236
9,10,558,580,23
10,4,736,815,80
10,6,901,989,89
10,9,58,73,16
10,9,289,524,236
10,9,558,580,23
