ID,Other_ID,Start_Frame,End_Frame,Duration
1,8,2295,2352,58
1,10,2304,2333,30
2,3,3678,3701,24
2,4,3723,3746,24
2,5,790,814,25
2,5,3284,3543,260
2,5,3590,3611,22
2,8,3855,3886,32
2,10,1496,1610,115
2,10,4659,4676,18
3,2,3678,3701,24
3,5,3703,3719,17
3,5,3979,4008,30
3,5,4425,4457,33
3,7,1550,1613,64
3,8,3948,3993,46
3,9,3017,3055,39
3,10,2326,2363,38
3,10,5559,5635,77
4,2,3723,3746,24
4,5,1973,1996,24
4,8,5024,5060,37
5,2,790,814,25
5,2,3284,3543,260
5,2,3590,3611,22
5,3,3703,3719,17
5,3,3979,4008,30
5,3,4425,4457,33
5,4,1973,1996,24
5,6,1800,1813,14
5,7,2943,3055,113
5,7,3923,3942,20
5,7,3995,4028,34
5,8,3942,3994,53
5,9,5317,5378,62
6,5,1800,1813,14
6,9,314,332,19
6,9,386,402,17
6,10,2063,2134,72
7,3,1550,1613,64
7,5,2943,3055,113
7,5,3923,3942,20
7,5,3995,4028,34
7,8,1290,1544,255
7,8,4054,4145,92
7,8,4277,4297,21
8,1,2295,2352,58
8,2,3855,3886,32
8,3,3948,3993,46
8,4,5024,5060,37
8,5,3942,3994,53
8,7,1290,1544,255
8,7,4054,4145,92
8,7,4277,4297,21
8,10,5782,5794,13
9,3,3017,3055,39
9,5,5317,5378,62
9,6,314,332,19
9,6,386,402,17
9,10,289,305,17
10,1,2304,2333,30
10,2,1496,1610,115
10,2,4659,4676,18
10,3,2326,2363,38
10,3,5559,5635,77
10,6,2063,2134,72
10,8,5782,5794,13
10,9,289,305,17
