ID,Other_ID,Start_Frame,End_Frame,Duration
1,7,523,574,52
1,10,4783,4846,64
2,4,828,890,63
2,8,5021,5090,70
3,5,1375,1400,26
3,9,1425,1470,46
3,9,2336,2393,58
3,10,5512,5526,15
4,2,828,890,63
4,6,2264,2343,80
5,3,1375,1400,26
5,8,592,606,15
5,8,704,782,79
6,4,2264,2343,80
6,8,1655,1696,42
6,10,5832,5851,20
7,1,523,574,52
7,9,5280,5300,21
7,10,5340,5390,51
7,10,5845,5947,103
8,2,5021,5090,70
8,5,592,606,15
8,5,704,782,79
8,6,1655,1696,42
8,10,5105,5125,21
9,3,1425,1470,46
9,3,2336,2393,58
9,7,5280,5300,21
10,1,4783,4846,64
10,3,5512,5526,15
10,6,5832,5851,20
10,7,5340,5390,51
10,7,5845,5947,103
10,8,5105,5125,21
